CMDLINE /home/advice/miniconda3/envs/torch_exp_dataset/bin/python /home/docker/side/torchcsvdataset/test/vaex_test.py
MEM 290.937500 1626411253.9805
MEM 290.937500 1626411254.0938
MEM 290.937500 1626411254.2070
MEM 290.937500 1626411254.3206
MEM 290.937500 1626411254.4343
MEM 290.937500 1626411254.5477
MEM 290.937500 1626411254.6614
MEM 290.937500 1626411254.7732
MEM 290.937500 1626411254.8856
MEM 290.937500 1626411254.9953
MEM 290.937500 1626411255.1089
MEM 290.937500 1626411255.2207
MEM 290.937500 1626411255.3341
MEM 290.937500 1626411255.4476
MEM 290.937500 1626411255.5611
MEM 290.937500 1626411255.6743
MEM 290.937500 1626411255.7855
MEM 290.937500 1626411255.8989
MEM 290.937500 1626411256.0120
MEM 290.937500 1626411256.1254
MEM 290.937500 1626411256.2381
MEM 290.937500 1626411256.3513
MEM 290.937500 1626411256.4697
MEM 290.937500 1626411256.5832
MEM 290.937500 1626411256.6959
MEM 290.937500 1626411256.8085
MEM 290.937500 1626411256.9219
MEM 290.937500 1626411257.0354
MEM 290.937500 1626411257.1480
MEM 290.937500 1626411257.2610
MEM 290.937500 1626411257.3740
MEM 290.937500 1626411257.4876
MEM 290.937500 1626411257.6011
MEM 290.937500 1626411257.7146
MEM 290.937500 1626411257.8270
MEM 290.937500 1626411257.9407
MEM 290.937500 1626411258.0540
MEM 290.937500 1626411258.1663
MEM 290.937500 1626411258.2795
MEM 290.937500 1626411258.3929
MEM 290.937500 1626411258.5026
MEM 290.937500 1626411258.6154
MEM 290.937500 1626411258.7252
MEM 290.937500 1626411258.8387
MEM 290.937500 1626411258.9522
MEM 290.937500 1626411259.0657
MEM 290.937500 1626411259.1793
MEM 290.937500 1626411259.2925
MEM 290.937500 1626411259.4059
MEM 290.937500 1626411259.5196
MEM 290.937500 1626411259.6331
MEM 290.937500 1626411259.7468
MEM 290.937500 1626411259.8604
MEM 290.937500 1626411259.9740
MEM 290.937500 1626411260.0875
MEM 290.937500 1626411260.2010
MEM 290.937500 1626411260.3132
MEM 290.937500 1626411260.4277
MEM 290.937500 1626411260.5396
MEM 290.937500 1626411260.6554
MEM 290.937500 1626411260.7691
MEM 290.937500 1626411260.8827
MEM 290.937500 1626411260.9950
MEM 290.937500 1626411261.1075
MEM 290.937500 1626411261.2203
MEM 290.937500 1626411261.3302
MEM 290.937500 1626411261.4431
MEM 290.937500 1626411261.5569
MEM 290.937500 1626411261.6701
MEM 290.937500 1626411261.7834
MEM 290.937500 1626411261.8979
MEM 290.937500 1626411262.0120
MEM 290.937500 1626411262.1259
MEM 290.937500 1626411262.2358
MEM 290.937500 1626411262.3491
MEM 290.937500 1626411262.4600
MEM 290.937500 1626411262.5742
MEM 290.937500 1626411262.6893
MEM 290.937500 1626411262.8025
MEM 290.937500 1626411262.9125
MEM 290.937500 1626411263.0261
MEM 290.937500 1626411263.1396
MEM 290.937500 1626411263.2531
MEM 290.937500 1626411263.3673
MEM 290.937500 1626411263.4816
MEM 290.937500 1626411263.5966
MEM 290.937500 1626411263.7106
MEM 290.937500 1626411263.8244
MEM 290.937500 1626411263.9361
MEM 290.937500 1626411264.0494
MEM 290.937500 1626411264.1620
MEM 290.937500 1626411264.2754
MEM 290.937500 1626411264.3994
MEM 290.937500 1626411264.5130
MEM 290.937500 1626411264.6229
MEM 290.937500 1626411264.7364
MEM 290.937500 1626411264.8500
MEM 290.937500 1626411264.9626
MEM 290.937500 1626411265.0761
MEM 290.937500 1626411265.1899
MEM 290.937500 1626411265.3036
MEM 291.125000 1626411265.4170
MEM 290.250000 1626411265.5306
MEM 289.562500 1626411265.6442
MEM 286.070312 1626411265.7578
