CMDLINE /home/advice/miniconda3/envs/torch_exp_dataset/bin/python /home/docker/side/torchcsvdataset/test/pandas_test.py
MEM 260.816406 1626411456.0077
MEM 260.832031 1626411456.1192
MEM 260.832031 1626411456.2335
MEM 260.832031 1626411456.3470
MEM 260.832031 1626411456.4600
MEM 262.328125 1626411456.5735
MEM 260.816406 1626411456.6878
MEM 260.832031 1626411456.8026
MEM 262.328125 1626411456.9163
MEM 260.816406 1626411457.0308
MEM 260.816406 1626411457.1444
MEM 262.328125 1626411457.2569
MEM 262.082031 1626411457.3717
MEM 260.816406 1626411457.4863
MEM 260.832031 1626411457.6004
MEM 260.816406 1626411457.7159
MEM 260.832031 1626411457.8316
MEM 260.832031 1626411457.9453
MEM 260.832031 1626411458.0601
MEM 260.832031 1626411458.1745
MEM 262.328125 1626411458.2894
MEM 260.832031 1626411458.4007
MEM 260.832031 1626411458.5141
MEM 260.832031 1626411458.6280
MEM 262.328125 1626411458.7427
MEM 260.816406 1626411458.8564
MEM 260.832031 1626411458.9679
MEM 260.816406 1626411459.0812
MEM 260.832031 1626411459.1957
MEM 261.582031 1626411459.3086
MEM 262.328125 1626411459.4240
MEM 262.328125 1626411459.5396
MEM 260.832031 1626411459.6553
MEM 262.328125 1626411459.7694
MEM 262.328125 1626411459.8843
MEM 260.832031 1626411459.9966
MEM 260.832031 1626411460.1100
MEM 260.832031 1626411460.2244
MEM 260.816406 1626411460.3392
MEM 260.820312 1626411460.4541
MEM 260.835938 1626411460.5681
MEM 260.835938 1626411460.6812
MEM 260.835938 1626411460.7961
MEM 262.332031 1626411460.9105
MEM 260.820312 1626411461.0244
MEM 260.820312 1626411461.1390
MEM 260.835938 1626411461.2536
MEM 260.835938 1626411461.3672
MEM 260.835938 1626411461.4820
MEM 260.820312 1626411461.5963
MEM 260.820312 1626411461.7106
MEM 260.839844 1626411461.8249
MEM 260.839844 1626411461.9388
MEM 260.839844 1626411462.0535
MEM 260.828125 1626411462.1665
MEM 260.847656 1626411462.2777
MEM 262.355469 1626411462.3917
MEM 262.367188 1626411462.5069
MEM 260.875000 1626411462.6179
MEM 260.871094 1626411462.7312
MEM 260.886719 1626411462.8468
MEM 260.886719 1626411462.9616
MEM 260.871094 1626411463.0747
MEM 261.625000 1626411463.1893
MEM 260.886719 1626411463.3025
MEM 260.886719 1626411463.4167
MEM 261.382812 1626411463.5328
MEM 260.871094 1626411463.6475
MEM 260.882812 1626411463.7622
MEM 262.382812 1626411463.8739
MEM 262.382812 1626411463.9883
MEM 260.871094 1626411464.1029
MEM 260.886719 1626411464.2161
MEM 260.886719 1626411464.3308
MEM 262.382812 1626411464.4454
MEM 260.886719 1626411464.5586
MEM 260.886719 1626411464.6735
MEM 260.871094 1626411464.7866
MEM 260.871094 1626411464.9005
MEM 260.886719 1626411465.0138
MEM 262.382812 1626411465.1278
MEM 261.625000 1626411465.2418
MEM 260.871094 1626411465.3566
MEM 260.886719 1626411465.4710
MEM 260.886719 1626411465.5869
MEM 260.886719 1626411465.7010
MEM 262.382812 1626411465.8143
MEM 260.871094 1626411465.9286
MEM 260.886719 1626411466.0428
MEM 260.886719 1626411466.1573
MEM 260.886719 1626411466.2714
MEM 260.886719 1626411466.3864
MEM 260.886719 1626411466.5008
MEM 262.382812 1626411466.6154
MEM 260.871094 1626411466.7294
MEM 260.886719 1626411466.8420
MEM 260.886719 1626411466.9581
MEM 262.382812 1626411467.0727
MEM 260.871094 1626411467.1864
MEM 260.886719 1626411467.2998
MEM 260.886719 1626411467.4143
MEM 262.382812 1626411467.5277
MEM 261.636719 1626411467.6420
MEM 260.886719 1626411467.7533
MEM 260.886719 1626411467.8675
MEM 262.136719 1626411467.9807
MEM 260.871094 1626411468.0954
MEM 260.886719 1626411468.2100
MEM 260.886719 1626411468.3250
MEM 260.886719 1626411468.4391
MEM 262.382812 1626411468.5534
MEM 260.871094 1626411468.6675
MEM 260.886719 1626411468.7810
MEM 260.886719 1626411468.8948
MEM 262.382812 1626411469.0091
MEM 260.871094 1626411469.1226
MEM 260.886719 1626411469.2364
MEM 260.886719 1626411469.3521
MEM 262.382812 1626411469.4665
MEM 260.871094 1626411469.5814
MEM 260.886719 1626411469.6950
MEM 261.375000 1626411469.8092
MEM 260.871094 1626411469.9241
MEM 260.886719 1626411470.0389
MEM 260.886719 1626411470.1521
MEM 262.382812 1626411470.2669
MEM 260.886719 1626411470.3795
MEM 260.886719 1626411470.4942
MEM 262.382812 1626411470.6087
MEM 260.871094 1626411470.7220
MEM 260.886719 1626411470.8361
MEM 262.382812 1626411470.9481
MEM 260.871094 1626411471.0610
MEM 260.886719 1626411471.1750
MEM 260.886719 1626411471.2888
MEM 260.871094 1626411471.4023
MEM 260.871094 1626411471.5174
MEM 260.886719 1626411471.6319
MEM 260.886719 1626411471.7455
MEM 261.382812 1626411471.8599
MEM 260.871094 1626411471.9740
MEM 260.886719 1626411472.0874
MEM 260.871094 1626411472.2001
MEM 260.886719 1626411472.3151
MEM 260.886719 1626411472.4303
MEM 262.382812 1626411472.5432
MEM 260.871094 1626411472.6573
MEM 260.871094 1626411472.7726
MEM 260.886719 1626411472.8870
MEM 262.386719 1626411473.0013
MEM 262.144531 1626411473.1161
MEM 260.890625 1626411473.2318
MEM 260.917969 1626411473.3467
MEM 260.921875 1626411473.4621
MEM 260.917969 1626411473.5769
MEM 260.933594 1626411473.6931
MEM 260.933594 1626411473.8050
MEM 260.933594 1626411473.9186
MEM 262.183594 1626411474.0340
MEM 260.917969 1626411474.1493
MEM 260.933594 1626411474.2641
MEM 260.933594 1626411474.3806
MEM 262.429688 1626411474.4957
MEM 260.933594 1626411474.6092
MEM 260.933594 1626411474.7232
MEM 260.917969 1626411474.8377
MEM 260.933594 1626411474.9526
MEM 260.917969 1626411475.0672
MEM 260.933594 1626411475.1819
MEM 262.429688 1626411475.2956
MEM 260.917969 1626411475.4099
MEM 260.933594 1626411475.5238
MEM 260.933594 1626411475.6385
MEM 262.429688 1626411475.7538
MEM 260.917969 1626411475.8677
MEM 262.429688 1626411475.9785
MEM 260.933594 1626411476.0925
MEM 262.429688 1626411476.2071
MEM 260.933594 1626411476.3207
MEM 262.183594 1626411476.4313
MEM 260.933594 1626411476.5450
MEM 260.917969 1626411476.6593
MEM 260.933594 1626411476.7739
MEM 262.429688 1626411476.8871
MEM 260.933594 1626411477.0007
MEM 260.933594 1626411477.1141
MEM 260.917969 1626411477.2287
MEM 260.933594 1626411477.3435
MEM 260.917969 1626411477.4577
MEM 260.933594 1626411477.5710
MEM 262.429688 1626411477.6852
MEM 260.933594 1626411477.7998
MEM 260.933594 1626411477.9144
MEM 260.917969 1626411478.0282
MEM 260.933594 1626411478.1398
MEM 260.917969 1626411478.2538
MEM 260.933594 1626411478.3679
MEM 262.429688 1626411478.4821
MEM 260.933594 1626411478.5961
MEM 260.933594 1626411478.7106
MEM 260.917969 1626411478.8244
MEM 262.429688 1626411478.9390
MEM 260.917969 1626411479.0532
MEM 262.429688 1626411479.1678
MEM 260.933594 1626411479.2827
MEM 261.671875 1626411479.3971
MEM 260.933594 1626411479.5105
MEM 262.429688 1626411479.6251
MEM 260.917969 1626411479.7397
MEM 262.429688 1626411479.8541
MEM 260.917969 1626411479.9683
MEM 262.429688 1626411480.0816
MEM 260.933594 1626411480.1952
MEM 260.917969 1626411480.3096
MEM 260.933594 1626411480.4227
MEM 260.917969 1626411480.5370
MEM 260.933594 1626411480.6515
MEM 262.429688 1626411480.7659
MEM 260.933594 1626411480.8801
MEM 260.933594 1626411480.9975
MEM 260.917969 1626411481.1117
MEM 260.933594 1626411481.2268
MEM 260.933594 1626411481.3407
MEM 260.933594 1626411481.4531
MEM 260.933594 1626411481.5667
MEM 260.933594 1626411481.6814
MEM 261.671875 1626411481.7945
MEM 260.933594 1626411481.9111
MEM 260.933594 1626411482.0267
MEM 260.933594 1626411482.1404
MEM 260.933594 1626411482.2547
MEM 260.917969 1626411482.3674
MEM 260.933594 1626411482.4820
MEM 262.429688 1626411482.5961
MEM 260.917969 1626411482.7125
MEM 260.933594 1626411482.8273
MEM 260.933594 1626411482.9419
MEM 260.917969 1626411483.0564
MEM 262.429688 1626411483.1694
MEM 260.917969 1626411483.2839
MEM 260.933594 1626411483.3963
MEM 262.429688 1626411483.5088
MEM 260.933594 1626411483.6235
MEM 260.933594 1626411483.7380
MEM 260.917969 1626411483.8525
MEM 262.429688 1626411483.9670
MEM 260.917969 1626411484.0813
MEM 262.429688 1626411484.1943
MEM 260.917969 1626411484.3084
MEM 260.937500 1626411484.4231
MEM 260.925781 1626411484.5374
MEM 260.953125 1626411484.6528
MEM 262.460938 1626411484.7674
MEM 260.968750 1626411484.8810
MEM 261.050781 1626411484.9956
MEM 261.050781 1626411485.1124
MEM 263.867188 1626411485.2270
MEM 261.050781 1626411485.3412
MEM 262.578125 1626411485.4524
MEM 261.050781 1626411485.5673
MEM 261.035156 1626411485.6801
MEM 261.050781 1626411485.7946
MEM 263.867188 1626411485.9088
MEM 261.050781 1626411486.0228
MEM 263.867188 1626411486.1342
MEM 261.050781 1626411486.2480
MEM 263.867188 1626411486.3608
MEM 261.050781 1626411486.4748
MEM 261.035156 1626411486.5884
MEM 261.035156 1626411486.6995
MEM 261.050781 1626411486.8156
MEM 261.050781 1626411486.9319
MEM 263.093750 1626411487.0457
MEM 261.050781 1626411487.1608
MEM 263.867188 1626411487.2747
MEM 261.035156 1626411487.3895
MEM 262.550781 1626411487.5041
MEM 261.035156 1626411487.6173
MEM 261.050781 1626411487.7317
MEM 261.035156 1626411487.8447
MEM 261.050781 1626411487.9590
MEM 261.289062 1626411488.0739
MEM 261.050781 1626411488.1883
MEM 261.050781 1626411488.3036
MEM 261.050781 1626411488.4172
MEM 261.050781 1626411488.5318
MEM 263.867188 1626411488.6466
MEM 261.035156 1626411488.7603
MEM 263.867188 1626411488.8733
MEM 261.050781 1626411488.9877
MEM 261.050781 1626411489.0988
MEM 263.867188 1626411489.2139
MEM 261.050781 1626411489.3279
MEM 263.867188 1626411489.4418
MEM 261.050781 1626411489.5560
MEM 263.867188 1626411489.6697
MEM 261.035156 1626411489.7847
MEM 261.050781 1626411489.8996
MEM 261.050781 1626411490.0106
MEM 262.550781 1626411490.1254
MEM 261.035156 1626411490.2401
MEM 261.050781 1626411490.3541
MEM 261.035156 1626411490.4699
MEM 263.867188 1626411490.5815
MEM 261.050781 1626411490.6953
MEM 261.035156 1626411490.8061
MEM 263.867188 1626411490.9198
MEM 261.035156 1626411491.0352
MEM 263.867188 1626411491.1484
MEM 261.050781 1626411491.2641
MEM 263.867188 1626411491.3795
MEM 261.035156 1626411491.4952
MEM 261.804688 1626411491.6111
MEM 261.050781 1626411491.7261
MEM 263.867188 1626411491.8408
MEM 261.035156 1626411491.9548
MEM 263.867188 1626411492.0690
MEM 261.050781 1626411492.1851
MEM 263.093750 1626411492.2980
MEM 261.050781 1626411492.4120
MEM 261.050781 1626411492.5272
MEM 261.035156 1626411492.6428
MEM 261.050781 1626411492.7577
MEM 262.320312 1626411492.8726
MEM 261.050781 1626411492.9862
MEM 263.867188 1626411493.1015
MEM 261.050781 1626411493.2169
MEM 261.050781 1626411493.3333
MEM 263.609375 1626411493.4490
MEM 261.035156 1626411493.5651
MEM 261.035156 1626411493.6802
MEM 261.050781 1626411493.7949
MEM 261.035156 1626411493.9098
MEM 262.546875 1626411494.0231
MEM 261.039062 1626411494.1350
MEM 262.554688 1626411494.2467
MEM 261.066406 1626411494.3608
MEM 261.058594 1626411494.4765
MEM 261.066406 1626411494.5921
MEM 261.074219 1626411494.7075
MEM 262.343750 1626411494.8206
MEM 261.109375 1626411494.9359
MEM 261.097656 1626411495.0501
MEM 261.121094 1626411495.1630
MEM 261.121094 1626411495.2754
MEM 262.617188 1626411495.3896
MEM 261.121094 1626411495.5046
MEM 262.617188 1626411495.6207
MEM 261.121094 1626411495.7366
MEM 261.121094 1626411495.8517
MEM 262.617188 1626411495.9673
MEM 261.121094 1626411496.0832
MEM 261.105469 1626411496.1975
MEM 261.121094 1626411496.3107
MEM 261.121094 1626411496.4241
MEM 261.105469 1626411496.5383
MEM 261.121094 1626411496.6531
MEM 262.617188 1626411496.7651
MEM 262.617188 1626411496.8760
MEM 261.121094 1626411496.9877
MEM 261.105469 1626411497.1020
MEM 261.105469 1626411497.2126
MEM 261.105469 1626411497.3271
MEM 262.617188 1626411497.4396
MEM 261.121094 1626411497.5528
MEM 261.121094 1626411497.6672
MEM 261.105469 1626411497.7815
MEM 262.617188 1626411497.8961
MEM 261.121094 1626411498.0091
MEM 261.121094 1626411498.1225
MEM 262.371094 1626411498.2370
MEM 261.121094 1626411498.3507
MEM 261.121094 1626411498.4665
MEM 262.617188 1626411498.5815
MEM 261.121094 1626411498.6958
MEM 261.121094 1626411498.8073
MEM 262.617188 1626411498.9219
MEM 261.105469 1626411499.0366
MEM 261.121094 1626411499.1486
MEM 261.121094 1626411499.2614
MEM 261.105469 1626411499.3761
MEM 261.121094 1626411499.4905
MEM 261.121094 1626411499.6050
MEM 262.617188 1626411499.7197
MEM 261.121094 1626411499.8338
MEM 261.121094 1626411499.9462
MEM 261.121094 1626411500.0597
MEM 261.617188 1626411500.1736
MEM 262.617188 1626411500.2875
MEM 261.121094 1626411500.4025
MEM 261.121094 1626411500.5175
MEM 261.121094 1626411500.6284
MEM 261.121094 1626411500.7426
MEM 261.121094 1626411500.8569
MEM 261.121094 1626411500.9705
MEM 262.617188 1626411501.0842
MEM 261.105469 1626411501.1980
MEM 261.121094 1626411501.3121
MEM 261.121094 1626411501.4263
MEM 262.617188 1626411501.5406
MEM 261.105469 1626411501.6551
MEM 261.121094 1626411501.7716
MEM 261.121094 1626411501.8861
MEM 261.105469 1626411501.9990
MEM 261.871094 1626411502.1138
MEM 262.617188 1626411502.2281
MEM 261.121094 1626411502.3426
MEM 261.121094 1626411502.4571
MEM 261.617188 1626411502.5708
MEM 261.121094 1626411502.6843
MEM 261.121094 1626411502.7971
MEM 261.121094 1626411502.9123
MEM 261.105469 1626411503.0272
MEM 262.617188 1626411503.1414
MEM 261.121094 1626411503.2563
MEM 261.121094 1626411503.3703
MEM 262.113281 1626411503.4843
MEM 262.617188 1626411503.5975
MEM 261.121094 1626411503.7121
MEM 261.105469 1626411503.8267
MEM 261.121094 1626411503.9412
MEM 261.121094 1626411504.0550
MEM 261.121094 1626411504.1698
MEM 262.113281 1626411504.2850
MEM 261.105469 1626411504.4001
MEM 262.617188 1626411504.5137
MEM 261.859375 1626411504.6275
MEM 261.121094 1626411504.7422
MEM 261.121094 1626411504.8557
MEM 261.105469 1626411504.9698
MEM 262.617188 1626411505.0845
MEM 261.121094 1626411505.1980
MEM 261.121094 1626411505.3097
MEM 261.105469 1626411505.4243
MEM 261.121094 1626411505.5373
MEM 261.105469 1626411505.6506
MEM 262.617188 1626411505.7647
MEM 261.121094 1626411505.8767
MEM 261.121094 1626411505.9899
MEM 261.121094 1626411506.1032
MEM 261.121094 1626411506.2170
MEM 262.617188 1626411506.3310
MEM 261.121094 1626411506.4456
MEM 261.105469 1626411506.5598
MEM 261.105469 1626411506.6727
MEM 261.105469 1626411506.7864
MEM 262.113281 1626411506.9003
MEM 261.105469 1626411507.0132
MEM 262.617188 1626411507.1276
MEM 262.617188 1626411507.2404
MEM 261.121094 1626411507.3550
MEM 261.121094 1626411507.4696
MEM 261.121094 1626411507.5835
MEM 261.121094 1626411507.6944
MEM 261.121094 1626411507.8089
MEM 261.105469 1626411507.9233
MEM 262.617188 1626411508.0386
MEM 261.121094 1626411508.1531
MEM 261.121094 1626411508.2668
MEM 261.121094 1626411508.3810
MEM 261.121094 1626411508.4942
MEM 261.121094 1626411508.6083
MEM 261.105469 1626411508.7228
MEM 261.105469 1626411508.8379
MEM 261.109375 1626411508.9516
MEM 262.628906 1626411509.0667
MEM 262.640625 1626411509.1815
MEM 262.640625 1626411509.2963
MEM 261.144531 1626411509.4106
MEM 261.144531 1626411509.5255
MEM 261.144531 1626411509.6399
MEM 261.128906 1626411509.7541
MEM 261.128906 1626411509.8679
MEM 261.128906 1626411509.9820
MEM 261.144531 1626411510.0975
MEM 261.128906 1626411510.2126
MEM 261.128906 1626411510.3261
MEM 261.144531 1626411510.4405
MEM 261.128906 1626411510.5543
MEM 262.640625 1626411510.6694
MEM 262.640625 1626411510.7828
MEM 261.144531 1626411510.8981
MEM 261.144531 1626411511.0140
MEM 261.128906 1626411511.1292
MEM 262.640625 1626411511.2440
MEM 262.640625 1626411511.3586
MEM 261.144531 1626411511.4733
MEM 261.144531 1626411511.5889
MEM 261.144531 1626411511.7039
MEM 261.144531 1626411511.8171
MEM 261.128906 1626411511.9280
MEM 262.640625 1626411512.0426
MEM 261.144531 1626411512.1570
MEM 261.128906 1626411512.2700
MEM 261.144531 1626411512.3847
MEM 261.144531 1626411512.4994
MEM 261.144531 1626411512.6142
MEM 261.144531 1626411512.7289
MEM 261.144531 1626411512.8424
MEM 261.144531 1626411512.9567
MEM 261.144531 1626411513.0716
MEM 262.640625 1626411513.1850
MEM 261.128906 1626411513.3001
MEM 262.640625 1626411513.4150
MEM 262.640625 1626411513.5307
MEM 261.144531 1626411513.6455
MEM 261.144531 1626411513.7598
MEM 261.144531 1626411513.8739
MEM 261.144531 1626411513.9880
MEM 261.144531 1626411514.1015
MEM 261.144531 1626411514.2157
MEM 261.128906 1626411514.3303
MEM 261.128906 1626411514.4439
MEM 261.144531 1626411514.5568
MEM 261.144531 1626411514.6705
MEM 261.128906 1626411514.7850
MEM 261.128906 1626411514.8994
MEM 261.128906 1626411515.0153
MEM 262.640625 1626411515.1296
MEM 261.144531 1626411515.2431
MEM 261.144531 1626411515.3581
MEM 261.128906 1626411515.4721
MEM 261.128906 1626411515.5874
MEM 262.640625 1626411515.7023
MEM 262.640625 1626411515.8170
MEM 261.144531 1626411515.9334
MEM 262.640625 1626411516.0474
MEM 261.128906 1626411516.1616
MEM 261.382812 1626411516.2766
MEM 262.640625 1626411516.3918
MEM 262.640625 1626411516.5052
MEM 262.640625 1626411516.6198
MEM 262.640625 1626411516.7345
MEM 261.144531 1626411516.8475
MEM 262.640625 1626411516.9608
MEM 261.144531 1626411517.0754
MEM 261.144531 1626411517.1900
MEM 261.144531 1626411517.3040
MEM 261.144531 1626411517.4185
MEM 261.128906 1626411517.5332
MEM 261.128906 1626411517.6464
MEM 261.128906 1626411517.7607
MEM 262.640625 1626411517.8753
MEM 261.148438 1626411517.9881
MEM 261.148438 1626411518.1020
MEM 261.132812 1626411518.2164
MEM 261.148438 1626411518.3308
MEM 261.148438 1626411518.4454
MEM 261.132812 1626411518.5597
MEM 261.132812 1626411518.6737
MEM 262.644531 1626411518.7881
MEM 262.644531 1626411518.9023
MEM 262.644531 1626411519.0148
MEM 262.644531 1626411519.1273
MEM 262.644531 1626411519.2413
MEM 261.136719 1626411519.3561
MEM 261.136719 1626411519.4707
MEM 262.648438 1626411519.5847
MEM 261.152344 1626411519.6996
MEM 261.152344 1626411519.8141
MEM 261.152344 1626411519.9275
MEM 261.152344 1626411520.0415
MEM 261.152344 1626411520.1546
MEM 261.152344 1626411520.2687
MEM 261.152344 1626411520.3832
MEM 261.156250 1626411520.4968
MEM 261.160156 1626411520.6080
MEM 261.148438 1626411520.7224
MEM 261.667969 1626411520.8370
MEM 261.167969 1626411520.9518
MEM 261.179688 1626411521.0637
MEM 264.015625 1626411521.1785
MEM 264.015625 1626411521.2919
MEM 264.015625 1626411521.4064
MEM 261.199219 1626411521.5207
MEM 261.199219 1626411521.6340
MEM 261.199219 1626411521.7480
MEM 261.183594 1626411521.8618
MEM 261.183594 1626411521.9763
MEM 262.984375 1626411522.0910
MEM 262.984375 1626411522.2051
MEM 264.015625 1626411522.3193
MEM 264.015625 1626411522.4333
MEM 261.199219 1626411522.5469
MEM 261.199219 1626411522.6606
MEM 264.015625 1626411522.7742
MEM 264.015625 1626411522.8892
MEM 264.015625 1626411523.0035
MEM 264.015625 1626411523.1181
MEM 263.242188 1626411523.2316
MEM 261.183594 1626411523.3456
MEM 261.199219 1626411523.4593
MEM 261.199219 1626411523.5737
MEM 264.015625 1626411523.6859
MEM 264.015625 1626411523.7994
MEM 264.015625 1626411523.9130
MEM 264.015625 1626411524.0276
MEM 261.199219 1626411524.1422
MEM 264.015625 1626411524.2571
MEM 261.199219 1626411524.3717
MEM 264.015625 1626411524.4856
MEM 264.015625 1626411524.5991
MEM 261.199219 1626411524.7133
MEM 261.199219 1626411524.8267
MEM 261.199219 1626411524.9407
MEM 261.199219 1626411525.0552
MEM 261.199219 1626411525.1693
MEM 261.183594 1626411525.2838
MEM 261.183594 1626411525.3979
MEM 264.015625 1626411525.5113
MEM 261.199219 1626411525.6259
MEM 261.199219 1626411525.7400
MEM 261.953125 1626411525.8510
MEM 263.242188 1626411525.9655
MEM 263.757812 1626411526.0788
MEM 264.015625 1626411526.1936
MEM 264.015625 1626411526.3081
MEM 264.015625 1626411526.4211
MEM 261.695312 1626411526.5333
MEM 261.183594 1626411526.6467
MEM 261.199219 1626411526.7577
MEM 261.183594 1626411526.8726
MEM 261.183594 1626411526.9841
MEM 261.183594 1626411527.0983
MEM 261.183594 1626411527.2121
MEM 261.183594 1626411527.3261
MEM 261.199219 1626411527.4401
MEM 264.015625 1626411527.5553
MEM 261.199219 1626411527.6741
MEM 261.199219 1626411527.7882
MEM 261.953125 1626411527.8994
MEM 263.757812 1626411528.0134
MEM 264.015625 1626411528.1272
MEM 261.183594 1626411528.2380
MEM 263.242188 1626411528.3524
MEM 264.015625 1626411528.4657
